year,city,month,application
2018,Fukushima,5,2888
2018,Ibaraki,5,7083
2018,Tochigi,5,4224
2018,Gunma,5,4375
2018,Saitama,5,22208
2018,Chiba,5,20589
2018,Tokyo,5,70359
2018,Kanagawa,5,36641
2018,Niigata,5,3621
2018,Toyama,5,2309
2018,Ishikawa,5,2925
2018,Fukui,5,1612
2018,Yamanashi,5,1905
2018,Nagano,5,4125
2018,Gifu,5,5051
2018,Shizuoka,5,9070
2018,Aichi,5,26271
2018,Mie,5,4729
2018,Shiga,5,4492
2018,Kyoto,5,8939
2018,Osaka,5,30794
2018,Hyogo,5,16757
2018,Nara,5,4240
2018,Wakayama,5,2009
2018,Tottori,5,988
2018,Shimane,5,1037
2018,Okayama,5,4215
2018,Hiroshima,5,7035
2018,Yamaguchi,5,2629
2018,Tokushima,5,1346
2018,Kagawa,5,1901
2018,Ehime,5,2295
2018,Kochi,5,1083
2018,Fukuoka,5,15476
2018,Saga,5,1764
2018,Nagasaki,5,2540
2018,Kumamoto,5,3861
2018,Oita,5,2083
2018,Miyazaki,5,1782
2018,Kagoshima,5,2520
2018,Okinawa,5,4300
2018,Hokkaido,4,8040
2018,Aomori,4,1244
2018,Iwate,4,1255
2018,Miyagi,4,3742
2018,Akita,4,798
2018,Yamagata,4,1296
2018,Fukushima,4,2852
2018,Ibaraki,4,6315
2018,Tochigi,4,3537
2018,Gunma,4,4019
2018,Saitama,4,19910
2018,Chiba,4,18803
2018,Tokyo,4,58633
2018,Kanagawa,4,31678
2018,Niigata,4,3481
2018,Toyama,4,1890
2018,Ishikawa,4,2894
2018,Fukui,4,1729
2018,Yamanashi,4,1525
2018,Nagano,4,3787
2018,Gifu,4,4437
2018,Shizuoka,4,8216
2018,Aichi,4,20717
2018,Mie,4,4051
2018,Shiga,4,4231
2018,Kyoto,4,8010
2018,Osaka,4,28149
2018,Hyogo,4,15936
2018,Nara,4,3426
2018,Wakayama,4,1663
2018,Tottori,4,781
2018,Shimane,4,839
2018,Okayama,4,3694
2018,Hiroshima,4,5603
2018,Yamaguchi,4,2272
2018,Tokushima,4,1190
2018,Kagawa,4,1761
2018,Ehime,4,1936
2018,Kochi,4,1032
2018,Fukuoka,4,13715
2018,Saga,4,1364
2018,Nagasaki,4,2038
2018,Kumamoto,4,3401
2018,Oita,4,1909
2018,Miyazaki,4,1461
2018,Kagoshima,4,2200
2018,Okinawa,4,3472
2018,Hokkaido,3,9412
2018,Aomori,3,1537
2018,Iwate,3,1355
2018,Miyagi,3,4200
2018,Akita,3,1012
2018,Yamagata,3,1467
2018,Fukushima,3,3372
2018,Ibaraki,3,6675
2018,Tochigi,3,3815
2018,Gunma,3,4244
2018,Saitama,3,22938
2018,Chiba,3,21616
2018,Tokyo,3,63745
2018,Kanagawa,3,35796
2018,Niigata,3,4546
2018,Toyama,3,2347
2018,Ishikawa,3,3398
2018,Fukui,3,1948
2018,Yamanashi,3,1828
2018,Nagano,3,4747
2018,Gifu,3,5122
2018,Shizuoka,3,9684
2018,Aichi,3,24040
2018,Mie,3,4495
2018,Shiga,3,4779
2018,Kyoto,3,9109
2018,Osaka,3,34834
2018,Hyogo,3,17807
2018,Nara,3,4135
2018,Wakayama,3,1994
2018,Tottori,3,962
2018,Shimane,3,968
2018,Okayama,3,4469
2018,Hiroshima,3,6731
2018,Yamaguchi,3,2574
2018,Tokushima,3,1338
2018,Kagawa,3,2070
2018,Ehime,3,2313
2018,Kochi,3,1115
2018,Fukuoka,3,15776
2018,Saga,3,1654
2018,Nagasaki,3,2468
2018,Kumamoto,3,3899
2018,Oita,3,2101
2018,Miyazaki,3,1646
2018,Kagoshima,3,2236
2018,Okinawa,3,4079
2018,Hokkaido,2,9209
2018,Aomori,2,1221
2018,Iwate,2,1229
2018,Miyagi,2,4542
2018,Akita,2,826
2018,Yamagata,2,1364
2018,Fukushima,2,2528
2018,Ibaraki,2,5966
2018,Tochigi,2,3886
2018,Gunma,2,3816
2018,Saitama,2,19916
2018,Chiba,2,19539
2018,Tokyo,2,59016
2018,Kanagawa,2,34862
2018,Niigata,2,3105
2018,Toyama,2,2144
2018,Ishikawa,2,2260
2018,Fukui,2,1449
2018,Yamanashi,2,1724
2018,Nagano,2,3973
2018,Gifu,2,4995
2018,Shizuoka,2,7984
2018,Aichi,2,23301
2018,Mie,2,4328
2018,Shiga,2,4017
2018,Kyoto,2,8130
2018,Osaka,2,28407
2018,Hyogo,2,16966
2018,Nara,2,4149
2018,Wakayama,2,1925
2018,Tottori,2,806
2018,Shimane,2,866
2018,Okayama,2,3844
2018,Hiroshima,2,6202
2018,Yamaguchi,2,2296
2018,Tokushima,2,1257
2018,Kagawa,2,1861
2018,Ehime,2,2214
2018,Kochi,2,972
2018,Fukuoka,2,14289
2018,Saga,2,1700
2018,Nagasaki,2,2080
2018,Kumamoto,2,3578
2018,Oita,2,1979
2018,Miyazaki,2,1420
2018,Kagoshima,2,2232
2018,Okinawa,2,3775
2018,Hokkaido,1,10730
2018,Aomori,1,1553
2018,Iwate,1,1624
2018,Miyagi,1,4813
2018,Akita,1,1004
2018,Yamagata,1,1650
2018,Fukushima,1,3113
2018,Ibaraki,1,6749
2018,Tochigi,1,4619
2018,Gunma,1,4244
2018,Saitama,1,22076
2018,Chiba,1,20600
2018,Tokyo,1,61133
2018,Kanagawa,1,35221
2018,Niigata,1,3689
2018,Toyama,1,2200
2018,Ishikawa,1,2664
2018,Fukui,1,1799
2018,Yamanashi,1,2128
2018,Nagano,1,4956
2018,Gifu,1,5734
2018,Shizuoka,1,9345
2018,Aichi,1,25967
2018,Mie,1,4818
2018,Shiga,1,4280
2018,Kyoto,1,8832
2018,Osaka,1,31408
2018,Hyogo,1,18292
2018,Nara,1,4376
2018,Wakayama,1,2158
2018,Tottori,1,904
2018,Shimane,1,939
2018,Okayama,1,4367
2018,Hiroshima,1,6747
2018,Yamaguchi,1,2418
2018,Tokushima,1,1348
2018,Kagawa,1,2014
2018,Ehime,1,2444
2018,Kochi,1,1132
2018,Fukuoka,1,14166
2018,Saga,1,1566
2018,Nagasaki,1,2198
2018,Kumamoto,1,3524
2018,Oita,1,1882
2018,Miyazaki,1,1621
2018,Kagoshima,1,2336
2018,Okinawa,1,3788
2017,Hokkaido,12,8397
2017,Aomori,12,1220
2017,Iwate,12,1360
2017,Miyagi,12,4019
2017,Akita,12,852
2017,Yamagata,12,1392
2017,Fukushima,12,2429
2017,Ibaraki,12,5002
2017,Tochigi,12,3491
2017,Gunma,12,3218
2017,Saitama,12,16852
2017,Chiba,12,15976
2017,Tokyo,12,50086
2017,Kanagawa,12,28813
2017,Niigata,12,3105
2017,Toyama,12,1821
2017,Ishikawa,12,2247
2017,Fukui,12,1522
2017,Yamanashi,12,1693
2017,Nagano,12,3994
2017,Gifu,12,4126
2017,Shizuoka,12,6961
2017,Aichi,12,18946
2017,Mie,12,3710
2017,Shiga,12,3098
2017,Kyoto,12,7872
2017,Osaka,12,23510
2017,Hyogo,12,13434
2017,Nara,12,3463
2017,Wakayama,12,1690
2017,Tottori,12,648
2017,Shimane,12,678
2017,Okayama,12,3280
2017,Hiroshima,12,4957
2017,Yamaguchi,12,1752
2017,Tokushima,12,1088
2017,Kagawa,12,1640
2017,Ehime,12,1928
2017,Kochi,12,851
2017,Fukuoka,12,10576
2017,Saga,12,1241
2017,Nagasaki,12,1592
2017,Kumamoto,12,2778
2017,Oita,12,1453
2017,Miyazaki,12,1168
2017,Kagoshima,12,1798
2017,Okinawa,12,3199
2017,Hokkaido,11,8650
2017,Aomori,11,1171
2017,Iwate,11,1438
2017,Miyagi,11,3497
2017,Akita,11,893
2017,Yamagata,11,1195
2017,Fukushima,11,2198
2017,Ibaraki,11,4754
2017,Tochigi,11,2942
2017,Gunma,11,2870
2017,Saitama,11,15884
2017,Chiba,11,14861
2017,Tokyo,11,49396
2017,Kanagawa,11,26803
2017,Niigata,11,2805
2017,Toyama,11,1638
2017,Ishikawa,11,1989
2017,Fukui,11,1301
2017,Yamanashi,11,1554
2017,Nagano,11,3509
2017,Gifu,11,3680
2017,Shizuoka,11,6663
2017,Aichi,11,17776
2017,Mie,11,3419
2017,Shiga,11,2964
2017,Kyoto,11,6468
2017,Osaka,11,21604
2017,Hyogo,11,12927
2017,Nara,11,3145
2017,Wakayama,11,1455
2017,Tottori,11,643
2017,Shimane,11,649
2017,Okayama,11,2992
2017,Hiroshima,11,4760
2017,Yamaguchi,11,1682
2017,Tokushima,11,1015
2017,Kagawa,11,1447
2017,Ehime,11,1691
2017,Kochi,11,697
2017,Fukuoka,11,10109
2017,Saga,11,1185
2017,Nagasaki,11,1558
2017,Kumamoto,11,2525
2017,Oita,11,1412
2017,Miyazaki,11,1146
2017,Kagoshima,11,1723
2017,Okinawa,11,3343
2017,Hokkaido,10,8376
2017,Aomori,10,1217
2017,Iwate,10,1337
2017,Miyagi,10,3821
2017,Akita,10,902
2017,Yamagata,10,1323
2017,Fukushima,10,2317
2017,Ibaraki,10,5021
2017,Tochigi,10,3276
2017,Gunma,10,3008
2017,Saitama,10,15885
2017,Chiba,10,15044
2017,Tokyo,10,48507
2017,Kanagawa,10,26554
2017,Niigata,10,2964
2017,Toyama,10,1821
2017,Ishikawa,10,2010
2017,Fukui,10,1563
2017,Yamanashi,10,1548
2017,Nagano,10,3844
2017,Gifu,10,3971
2017,Shizuoka,10,6651
2017,Aichi,10,17864
2017,Mie,10,3459
2017,Shiga,10,2854
2017,Kyoto,10,6139
2017,Osaka,10,21816
2017,Hyogo,10,12815
2017,Nara,10,2994
2017,Wakayama,10,1497
2017,Tottori,10,666
2017,Shimane,10,761
2017,Okayama,10,3171
2017,Hiroshima,10,4781
2017,Yamaguchi,10,1810
2017,Tokushima,10,919
2017,Kagawa,10,1564
2017,Ehime,10,1697
2017,Kochi,10,641
2017,Fukuoka,10,10830
2017,Saga,10,1203
2017,Nagasaki,10,1683
2017,Kumamoto,10,2918
2017,Oita,10,1550
2017,Miyazaki,10,1159
2017,Kagoshima,10,1812
2017,Okinawa,10,3820
2017,Hokkaido,9,8320
2017,Aomori,9,1213
2017,Iwate,9,1349
2017,Miyagi,9,3362
2017,Akita,9,943
2017,Yamagata,9,1289
2017,Fukushima,9,2401
2017,Ibaraki,9,5199
2017,Tochigi,9,3458
2017,Gunma,9,3221
2017,Saitama,9,15976
2017,Chiba,9,15583
2017,Tokyo,9,49097
2017,Kanagawa,9,26161
2017,Niigata,9,3180
2017,Toyama,9,1930
2017,Ishikawa,9,2022
2017,Fukui,9,1427
2017,Yamanashi,9,1598
2017,Nagano,9,3603
2017,Gifu,9,3739
2017,Shizuoka,9,7320
2017,Aichi,9,18508
2017,Mie,9,3500
2017,Shiga,9,3118
2017,Kyoto,9,6325
2017,Osaka,9,22299
2017,Hyogo,9,12878
2017,Nara,9,2899
2017,Wakayama,9,1695
2017,Tottori,9,800
2017,Shimane,9,781
2017,Okayama,9,3202
2017,Hiroshima,9,4949
2017,Yamaguchi,9,1988
2017,Tokushima,9,1071
2017,Kagawa,9,1490
2017,Ehime,9,1953
2017,Kochi,9,908
2017,Fukuoka,9,10880
2017,Saga,9,1331
2017,Nagasaki,9,1886
2017,Kumamoto,9,2844
2017,Oita,9,1570
2017,Miyazaki,9,1279
2017,Kagoshima,9,2040
2017,Okinawa,9,4094
2017,Hokkaido,8,11015
2017,Aomori,8,1705
2017,Iwate,8,2037
2017,Miyagi,8,5569
2017,Akita,8,1262
2017,Yamagata,8,2038
2017,Fukushima,8,4241
2017,Ibaraki,8,9323
2017,Tochigi,8,4690
2017,Gunma,8,4938
2017,Saitama,8,24919
2017,Chiba,8,23332
2017,Tokyo,8,69727
2017,Kanagawa,8,37529
2017,Niigata,8,5992
2017,Toyama,8,2818
2017,Ishikawa,8,3138
2017,Fukui,8,1875
2017,Yamanashi,8,2262
2017,Nagano,8,5470
2017,Gifu,8,5985
2017,Shizuoka,8,12975
2017,Aichi,8,26966
2017,Mie,8,5118
2017,Shiga,8,5296
2017,Kyoto,8,10520
2017,Osaka,8,33148
2017,Hyogo,8,21277
2017,Nara,8,4892
2017,Wakayama,8,2437
2017,Tottori,8,1314
2017,Shimane,8,1241
2017,Okayama,8,4588
2017,Hiroshima,8,7858
2017,Yamaguchi,8,2904
2017,Tokushima,8,1427
2017,Kagawa,8,2263
2017,Ehime,8,2462
2017,Kochi,8,1068
2017,Fukuoka,8,18788
2017,Saga,8,2056
2017,Nagasaki,8,4145
2017,Kumamoto,8,5177
2017,Oita,8,3251
2017,Miyazaki,8,2652
2017,Kagoshima,8,2993
2017,Okinawa,8,5962
2017,Hokkaido,7,9127
2017,Aomori,7,1353
2017,Iwate,7,1272
2017,Miyagi,7,4093
2017,Akita,7,952
2017,Yamagata,7,2011
2017,Fukushima,7,2569
2017,Ibaraki,7,6076
2017,Tochigi,7,4140
2017,Gunma,7,3796
2017,Saitama,7,21273
2017,Chiba,7,19995
2017,Tokyo,7,65994
2017,Kanagawa,7,34356
2017,Niigata,7,3353
2017,Toyama,7,2228
2017,Ishikawa,7,2488
2017,Fukui,7,1768
2017,Yamanashi,7,1867
2017,Nagano,7,3801
2017,Gifu,7,4795
2017,Shizuoka,7,10597
2017,Aichi,7,23498
2017,Mie,7,4086
2017,Shiga,7,4318
2017,Kyoto,7,8410
2017,Osaka,7,28895
2017,Hyogo,7,18154
2017,Nara,7,4335
2017,Wakayama,7,1934
2017,Tottori,7,1038
2017,Shimane,7,1003
2017,Okayama,7,3856
2017,Hiroshima,7,6047
2017,Yamaguchi,7,2361
2017,Tokushima,7,1389
2017,Kagawa,7,1684
2017,Ehime,7,1939
2017,Kochi,7,919
2017,Fukuoka,7,14561
2017,Saga,7,1598
2017,Nagasaki,7,2439
2017,Kumamoto,7,3840
2017,Oita,7,2113
2017,Miyazaki,7,1571
2017,Kagoshima,7,2293
2017,Okinawa,7,4094
2017,Hokkaido,6,8449
2017,Aomori,6,1262
2017,Iwate,6,1177
2017,Miyagi,6,4237
2017,Akita,6,1259
2017,Yamagata,6,1721
2017,Fukushima,6,2625
2017,Ibaraki,6,6250
2017,Tochigi,6,4105
2017,Gunma,6,3905
2017,Saitama,6,21552
2017,Chiba,6,20702
2017,Tokyo,6,68668
2017,Kanagawa,6,35033
2017,Niigata,6,3175
2017,Toyama,6,1987
2017,Ishikawa,6,2627
2017,Fukui,6,1621
2017,Yamanashi,6,1888
2017,Nagano,6,3813
2017,Gifu,6,4885
2017,Shizuoka,6,8852
2017,Aichi,6,22953
2017,Mie,6,4191
2017,Shiga,6,3893
2017,Kyoto,6,8192
2017,Osaka,6,28458
2017,Hyogo,6,16883
2017,Nara,6,4061
2017,Wakayama,6,1785
2017,Tottori,6,891
2017,Shimane,6,844
2017,Okayama,6,3985
2017,Hiroshima,6,6726
2017,Yamaguchi,6,2173
2017,Tokushima,6,1314
2017,Kagawa,6,1792
2017,Ehime,6,1900
2017,Kochi,6,1084
2017,Fukuoka,6,13478
2017,Saga,6,1599
2017,Nagasaki,6,2163
2017,Kumamoto,6,3744
2017,Oita,6,1840
2017,Miyazaki,6,1431
2017,Kagoshima,6,2054
2017,Okinawa,6,3705
2017,Hokkaido,5,7624
2017,Aomori,5,1181
2017,Iwate,5,1181
2017,Miyagi,5,3851
2017,Akita,5,744
2017,Yamagata,5,1124
2017,Fukushima,5,2740
2017,Ibaraki,5,5917
2017,Tochigi,5,3856
2017,Gunma,5,3902
2017,Saitama,5,20092
2017,Chiba,5,19168
2017,Tokyo,5,61414
2017,Kanagawa,5,33379
2017,Niigata,5,3193
2017,Toyama,5,1983
2017,Ishikawa,5,2706
2017,Fukui,5,1585
2017,Yamanashi,5,1583
2017,Nagano,5,3500
2017,Gifu,5,4667
2017,Shizuoka,5,8319
2017,Aichi,5,23066
2017,Mie,5,3881
2017,Shiga,5,3703
2017,Kyoto,5,7493
2017,Osaka,5,26560
2017,Hyogo,5,15808
2017,Nara,5,3678
2017,Wakayama,5,1742
2017,Tottori,5,839
2017,Shimane,5,785
2017,Okayama,5,3653
2017,Hiroshima,5,6214
2017,Yamaguchi,5,2128
2017,Tokushima,5,1249
2017,Kagawa,5,1645
2017,Ehime,5,2079
2017,Kochi,5,1028
2017,Fukuoka,5,12349
2017,Saga,5,1339
2017,Nagasaki,5,1993
2017,Kumamoto,5,3535
2017,Oita,5,1683
2017,Miyazaki,5,1468
2017,Kagoshima,5,2230
2017,Okinawa,5,3640
2017,Hokkaido,4,7277
2017,Aomori,4,1158
2017,Iwate,4,1051
2017,Miyagi,4,3314
2017,Akita,4,807
2017,Yamagata,4,1319
2017,Fukushima,4,2657
2017,Ibaraki,4,5710
2017,Tochigi,4,3367
2017,Gunma,4,3680
2017,Saitama,4,18760
2017,Chiba,4,18122
2017,Tokyo,4,54983
2017,Kanagawa,4,29946
2017,Niigata,4,3748
2017,Toyama,4,1945
2017,Ishikawa,4,2653
2017,Fukui,4,1462
2017,Yamanashi,4,1504
2017,Nagano,4,3701
2017,Gifu,4,4146
2017,Shizuoka,4,7637
2017,Aichi,4,19751
2017,Mie,4,3841
2017,Shiga,4,3931
2017,Kyoto,4,7030
2017,Osaka,4,26134
2017,Hyogo,4,14412
2017,Nara,4,3256
2017,Wakayama,4,1547
2017,Tottori,4,940
2017,Shimane,4,848
2017,Okayama,4,3658
2017,Hiroshima,4,5015
2017,Yamaguchi,4,2246
2017,Tokushima,4,1144
2017,Kagawa,4,1574
2017,Ehime,4,1914
2017,Kochi,4,926
2017,Fukuoka,4,12212
2017,Saga,4,1310
2017,Nagasaki,4,1986
2017,Kumamoto,4,3130
2017,Oita,4,1518
2017,Miyazaki,4,1458
2017,Kagoshima,4,2342
2017,Okinawa,4,3425
2017,Hokkaido,3,9826
2017,Aomori,3,1354
2017,Iwate,3,1494
2017,Miyagi,3,4187
2017,Akita,3,945
2017,Yamagata,3,1485
2017,Fukushima,3,3632
2017,Ibaraki,3,6749
2017,Tochigi,3,3942
2017,Gunma,3,4635
2017,Saitama,3,24132
2017,Chiba,3,21799
2017,Tokyo,3,64320
2017,Kanagawa,3,37368
2017,Niigata,3,4176
2017,Toyama,3,2721
2017,Ishikawa,3,3234
2017,Fukui,3,1817
2017,Yamanashi,3,1894
2017,Nagano,3,4761
2017,Gifu,3,5092
2017,Shizuoka,3,10165
2017,Aichi,3,24936
2017,Mie,3,4764
2017,Shiga,3,5039
2017,Kyoto,3,9473
2017,Osaka,3,35601
2017,Hyogo,3,19280
2017,Nara,3,4406
2017,Wakayama,3,2053
2017,Tottori,3,865
2017,Shimane,3,983
2017,Okayama,3,4460
2017,Hiroshima,3,6546
2017,Yamaguchi,3,2650
2017,Tokushima,3,1379
2017,Kagawa,3,1947
2017,Ehime,3,2148
2017,Kochi,3,1057
2017,Fukuoka,3,15118
2017,Saga,3,1596
2017,Nagasaki,3,2302
2017,Kumamoto,3,4069
2017,Oita,3,1951
2017,Miyazaki,3,1603
2017,Kagoshima,3,2209
2017,Okinawa,3,3948
2017,Hokkaido,2,9999
2017,Aomori,2,1124
2017,Iwate,2,1245
2017,Miyagi,2,4143
2017,Akita,2,949
2017,Yamagata,2,1294
2017,Fukushima,2,2939
2017,Ibaraki,2,6316
2017,Tochigi,2,4033
2017,Gunma,2,3953
2017,Saitama,2,20586
2017,Chiba,2,20200
2017,Tokyo,2,60996
2017,Kanagawa,2,35568
2017,Niigata,2,3231
2017,Toyama,2,2352
2017,Ishikawa,2,3031
2017,Fukui,2,1691
2017,Yamanashi,2,1816
2017,Nagano,2,4281
2017,Gifu,2,5146
2017,Shizuoka,2,8527
2017,Aichi,2,23738
2017,Mie,2,4524
2017,Shiga,2,4223
2017,Kyoto,2,8342
2017,Osaka,2,28749
2017,Hyogo,2,17001
2017,Nara,2,4107
2017,Wakayama,2,2015
2017,Tottori,2,810
2017,Shimane,2,869
2017,Okayama,2,3747
2017,Hiroshima,2,6082
2017,Yamaguchi,2,2259
2017,Tokushima,2,1292
2017,Kagawa,2,1781
2017,Ehime,2,2090
2017,Kochi,2,915
2017,Fukuoka,2,14059
2017,Saga,2,1619
2017,Nagasaki,2,2127
2017,Kumamoto,2,3792
2017,Oita,2,1789
2017,Miyazaki,2,1346
2017,Kagoshima,2,2126
2017,Okinawa,2,3830
2017,Hokkaido,1,10106
2017,Aomori,1,1438
2017,Iwate,1,1674
2017,Miyagi,1,4760
2017,Akita,1,1108
2017,Yamagata,1,1613
2017,Fukushima,1,3122
2017,Ibaraki,1,6843
2017,Tochigi,1,4718
2017,Gunma,1,4513
2017,Saitama,1,23288
2017,Chiba,1,21141
2017,Tokyo,1,62902
2017,Kanagawa,1,37990
2017,Niigata,1,3465
2017,Toyama,1,2470
2017,Ishikawa,1,3011
2017,Fukui,1,1884
2017,Yamanashi,1,2196
2017,Nagano,1,4570
2017,Gifu,1,5709
2017,Shizuoka,1,9595
2017,Aichi,1,25810
2017,Mie,1,4859
2017,Shiga,1,4039
2017,Kyoto,1,9360
2017,Osaka,1,31554
2017,Hyogo,1,18095
2017,Nara,1,4752
2017,Wakayama,1,2174
2017,Tottori,1,868
2017,Shimane,1,874
2017,Okayama,1,4259
2017,Hiroshima,1,6168
2017,Yamaguchi,1,2481
2017,Tokushima,1,1296
2017,Kagawa,1,1977
2017,Ehime,1,2424
2017,Kochi,1,1043
2017,Fukuoka,1,14176
2017,Saga,1,1689
2017,Nagasaki,1,2325
2017,Kumamoto,1,3719
2017,Oita,1,2063
2017,Miyazaki,1,1483
2017,Kagoshima,1,2132
2017,Okinawa,1,4109
2016,Hokkaido,12,7684
2016,Aomori,12,1238
2016,Iwate,12,1192
2016,Miyagi,12,3607
2016,Akita,12,953
2016,Yamagata,12,1272
2016,Fukushima,12,2397
2016,Ibaraki,12,4941
2016,Tochigi,12,3257
2016,Gunma,12,3359
2016,Saitama,12,16578
2016,Chiba,12,15829
2016,Tokyo,12,48233
2016,Kanagawa,12,28304
2016,Niigata,12,2700
2016,Toyama,12,2014
2016,Ishikawa,12,2225
2016,Fukui,12,1581
2016,Yamanashi,12,1707
2016,Nagano,12,3791
2016,Gifu,12,4100
2016,Shizuoka,12,6580
2016,Aichi,12,18231
2016,Mie,12,3479
2016,Shiga,12,3225
2016,Kyoto,12,7520
2016,Osaka,12,21977
2016,Hyogo,12,12894
2016,Nara,12,3236
2016,Wakayama,12,1657
2016,Tottori,12,699
2016,Shimane,12,686
2016,Okayama,12,3135
2016,Hiroshima,12,4669
2016,Yamaguchi,12,1752
2016,Tokushima,12,1040
2016,Kagawa,12,1511
2016,Ehime,12,1761
2016,Kochi,12,723
2016,Fukuoka,12,10652
2016,Saga,12,1275
2016,Nagasaki,12,1619
2016,Kumamoto,12,2434
2016,Oita,12,1368
2016,Miyazaki,12,1066
2016,Kagoshima,12,1564
2016,Okinawa,12,2941
2016,Hokkaido,11,8047
2016,Aomori,11,1085
2016,Iwate,11,1327
2016,Miyagi,11,3577
2016,Akita,11,789
2016,Yamagata,11,1174
2016,Fukushima,11,2427
2016,Ibaraki,11,4818
2016,Tochigi,11,3191
2016,Gunma,11,2978
2016,Saitama,11,15428
2016,Chiba,11,15127
2016,Tokyo,11,47029
2016,Kanagawa,11,25703
2016,Niigata,11,2845
2016,Toyama,11,1548
2016,Ishikawa,11,2060
2016,Fukui,11,1301
2016,Yamanashi,11,1512
2016,Nagano,11,3642
2016,Gifu,11,3565
2016,Shizuoka,11,6711
2016,Aichi,11,18129
2016,Mie,11,3491
2016,Shiga,11,3074
2016,Kyoto,11,6069
2016,Osaka,11,20955
2016,Hyogo,11,12828
2016,Nara,11,3147
2016,Wakayama,11,1520
2016,Tottori,11,707
2016,Shimane,11,687
2016,Okayama,11,3082
2016,Hiroshima,11,4530
2016,Yamaguchi,11,1820
2016,Tokushima,11,974
2016,Kagawa,11,1414
2016,Ehime,11,1706
2016,Kochi,11,703
2016,Fukuoka,11,10550
2016,Saga,11,1210
2016,Nagasaki,11,1763
2016,Kumamoto,11,2620
2016,Oita,11,1316
2016,Miyazaki,11,1116
2016,Kagoshima,11,1628
2016,Okinawa,11,3267
2016,Hokkaido,10,7991
2016,Aomori,10,1113
2016,Iwate,10,1329
2016,Miyagi,10,3556
2016,Akita,10,883
2016,Yamagata,10,1297
2016,Fukushima,10,2406
2016,Ibaraki,10,4734
2016,Tochigi,10,3657
2016,Gunma,10,3174
2016,Saitama,10,15963
2016,Chiba,10,15290
2016,Tokyo,10,47191
2016,Kanagawa,10,26330
2016,Niigata,10,2703
2016,Toyama,10,1656
2016,Ishikawa,10,2075
2016,Fukui,10,1259
2016,Yamanashi,10,1552
2016,Nagano,10,3565
2016,Gifu,10,3712
2016,Shizuoka,10,6565
2016,Aichi,10,18005
2016,Mie,10,3418
2016,Shiga,10,2960
2016,Kyoto,10,6121
2016,Osaka,10,21226
2016,Hyogo,10,12323
2016,Nara,10,3058
2016,Wakayama,10,1551
2016,Tottori,10,674
2016,Shimane,10,663
2016,Okayama,10,3003
2016,Hiroshima,10,4612
2016,Yamaguchi,10,1830
2016,Tokushima,10,968
2016,Kagawa,10,1494
2016,Ehime,10,1642
2016,Kochi,10,726
2016,Fukuoka,10,11144
2016,Saga,10,1237
2016,Nagasaki,10,1870
2016,Kumamoto,10,2654
2016,Oita,10,1490
2016,Miyazaki,10,1229
2016,Kagoshima,10,1831
2016,Okinawa,10,3533
2016,Hokkaido,9,8550
2016,Aomori,9,1161
2016,Iwate,9,1251
2016,Miyagi,9,3680
2016,Akita,9,903
2016,Yamagata,9,1515
2016,Fukushima,9,2516
2016,Ibaraki,9,5256
2016,Tochigi,9,3569
2016,Gunma,9,3375
2016,Saitama,9,16602
2016,Chiba,9,15964
2016,Tokyo,9,49007
2016,Kanagawa,9,26742
2016,Niigata,9,3282
2016,Toyama,9,1802
2016,Ishikawa,9,2062
2016,Fukui,9,1406
2016,Yamanashi,9,1613
2016,Nagano,9,3755
2016,Gifu,9,4137
2016,Shizuoka,9,7078
2016,Aichi,9,18441
2016,Mie,9,3625
2016,Shiga,9,3146
2016,Kyoto,9,6258
2016,Osaka,9,22089
2016,Hyogo,9,13176
2016,Nara,9,3172
2016,Wakayama,9,1726
2016,Tottori,9,845
2016,Shimane,9,791
2016,Okayama,9,3223
2016,Hiroshima,9,4578
2016,Yamaguchi,9,1973
2016,Tokushima,9,1082
2016,Kagawa,9,1653
2016,Ehime,9,1898
2016,Kochi,9,918
2016,Fukuoka,9,11981
2016,Saga,9,1635
2016,Nagasaki,9,2190
2016,Kumamoto,9,2961
2016,Oita,9,1618
2016,Miyazaki,9,1302
2016,Kagoshima,9,1954
2016,Okinawa,9,3658
2016,Hokkaido,8,10834
2016,Aomori,8,2023
2016,Iwate,8,1697
2016,Miyagi,8,5216
2016,Akita,8,1132
2016,Yamagata,8,2266
2016,Fukushima,8,3834
2016,Ibaraki,8,8982
2016,Tochigi,8,4420
2016,Gunma,8,4650
2016,Saitama,8,23062
2016,Chiba,8,21223
2016,Tokyo,8,63387
2016,Kanagawa,8,34616
2016,Niigata,8,5704
2016,Toyama,8,2487
2016,Ishikawa,8,3051
2016,Fukui,8,1893
2016,Yamanashi,8,2099
2016,Nagano,8,4660
2016,Gifu,8,5619
2016,Shizuoka,8,11482
2016,Aichi,8,25205
2016,Mie,8,4667
2016,Shiga,8,5152
2016,Kyoto,8,9741
2016,Osaka,8,31819
2016,Hyogo,8,20090
2016,Nara,8,4752
2016,Wakayama,8,2484
2016,Tottori,8,1327
2016,Shimane,8,1188
2016,Okayama,8,4459
2016,Hiroshima,8,7465
2016,Yamaguchi,8,3053
2016,Tokushima,8,1328
2016,Kagawa,8,2234
2016,Ehime,8,2428
2016,Kochi,8,1054
2016,Fukuoka,8,17472
2016,Saga,8,1843
2016,Nagasaki,8,3966
2016,Kumamoto,8,4579
2016,Oita,8,2936
2016,Miyazaki,8,2345
