Date,Open,High,Low,Close,Adj Close,Volume
2018-03-01,10.176000,10.340000,9.910600,9.967700,9.967700,0
2018-04-01,9.967700,10.045000,9.698900,9.782800,9.782800,0
2018-05-01,9.781800,9.997100,9.495500,9.886200,9.886200,0
2018-06-01,9.912600,10.207000,9.535000,10.041000,10.041000,0
2018-07-01,10.041000,10.230000,9.857700,10.060000,10.060000,0
2018-08-01,9.965700,10.296000,9.901300,10.046000,10.046000,0
2018-09-01,10.017000,10.225000,9.738500,9.738500,9.738500,0
2018-10-01,9.743600,10.252000,9.721500,10.059000,10.059000,0
2018-11-01,10.110000,10.110000,9.784500,9.845400,9.845400,0
2018-12-01,9.860300,10.216000,9.758200,10.117000,10.117000,0
2019-01-01,10.152000,10.573000,10.083000,10.173000,10.173000,0
2019-02-01,10.212000,10.280000,10.038000,10.064000,10.064000,0
2019-03-01,10.091000,10.358000,10.031000,10.242000,10.242000,0
2019-04-01,10.239000,10.500000,10.095000,10.376000,10.376000,0
2019-05-01,10.445000,10.981000,10.398000,10.865000,10.865000,0
2019-06-01,10.972000,10.987000,10.684000,10.709000,10.709000,0
2019-07-01,10.663000,10.991000,10.617000,10.875000,10.875000,0
2019-08-01,10.901000,11.639000,10.851000,11.379000,11.379000,0
2019-09-01,11.379000,11.484000,10.871000,11.134000,11.134000,0
2019-10-01,11.086000,11.279000,10.654825,10.697050,10.697050,0
2019-11-01,10.817854,10.864446,10.541647,10.790594,10.790594,0
2019-12-01,10.772040,11.018014,10.545612,10.621091,10.621091,0
2020-01-01,10.615540,11.053469,10.277703,10.902862,10.902862,0
2020-02-01,11.015268,11.208292,10.691595,11.086830,11.086830,0
2020-03-01,11.086830,11.867430,10.946122,11.321893,11.321893,0
2020-04-01,11.306297,11.578643,11.073952,11.356710,11.356710,0
2020-05-01,11.299852,11.583577,11.294656,11.407803,11.407803,0
2020-06-01,11.424738,11.434156,10.935185,11.139336,11.139336,0
2020-07-01,11.096604,11.417420,11.064653,11.355191,11.355191,0
2020-08-01,11.264813,11.310846,11.054853,11.176498,11.176498,0
2020-09-01,11.199641,11.262206,11.024522,11.052216,11.052216,0
2020-10-01,11.036605,11.115259,10.729338,10.851464,10.851464,0
2020-11-01,10.851464,10.904029,10.513998,10.597391,10.597391,0
2020-12-01,10.623807,10.729205,10.370225,10.548277,10.548277,0
2021-01-01,10.494912,10.742196,10.472657,10.673194,10.673194,0
2021-02-01,10.671970,10.692472,10.384386,10.534171,10.534171,0
2021-03-01,10.545053,10.564773,10.171182,10.264425,10.264425,0
2021-04-01,10.165068,10.383196,10.129342,10.161755,10.161755,0
2021-05-01,10.203706,10.429065,10.084915,10.123398,10.123398,0
2021-06-01,10.113007,10.376256,10.082822,10.227921,10.227921,0
2021-07-01,10.164935,10.554680,10.143529,10.480700,10.480700,0
2021-08-01,10.480700,10.801242,10.363914,10.607408,10.607408,0
2021-09-01,10.526694,10.870374,10.473089,10.606549,10.606549,0
2021-10-01,10.619371,10.748126,10.191402,10.284699,10.284699,0
2021-11-01,10.265567,10.593618,10.261704,10.463215,10.463215,0
2021-12-01,10.433831,10.517454,10.279704,10.338193,10.338193,0
2022-01-01,10.311463,10.550835,10.286594,10.477818,10.477818,0
2022-02-01,10.465748,10.549093,10.288930,10.347432,10.347432,0
2022-03-01,10.435973,10.727572,9.800576,9.919119,9.919119,0
2022-04-01,9.975769,9.984215,9.574084,9.715661,9.715661,0
2022-05-01,9.715661,10.107363,9.627515,9.673714,9.673714,0
2022-06-01,9.645519,9.823585,9.339490,9.531735,9.531735,0
2022-07-01,9.482680,9.802066,9.416055,9.769078,9.769078,0
2022-08-01,9.765007,10.027473,9.603596,9.732186,9.732186,0
2022-09-01,9.625802,9.990020,9.531285,9.902407,9.902407,0
2022-10-01,9.935959,9.974320,9.428045,9.617700,9.617700,0
2022-11-01,9.587858,9.718399,9.276841,9.551941,9.551941,0
2022-12-01,9.315529,9.802233,9.315529,9.616825,9.616825,0
2023-01-01,9.616825,9.818834,9.359805,9.437505,9.437505,0
2023-02-01,9.466646,9.730656,9.401295,9.666667,9.666667,0
2023-03-01,9.688162,10.067995,9.516938,9.731876,9.731876,0
2023-04-01,9.837319,10.088700,9.728386,9.803514,9.803514,0
2023-05-01,9.802832,9.944683,9.384560,9.441132,9.441132,0
2023-06-01,9.495467,9.513193,8.990588,9.137918,9.137918,0
2023-07-01,9.112828,9.288305,8.937463,9.039044,9.039044,0
2023-08-01,8.973349,9.251550,8.958287,9.054017,9.054017,0
2023-09-01,9.104057,9.121081,8.935232,9.048703,9.048703,0
2023-10-01,9.048703,9.151917,8.931456,9.040654,9.040654,0
2023-11-01,8.906254,8.987809,8.504372,8.763460,8.763460,0
2023-12-01,8.769981,9.208303,8.769981,9.176600,9.176600,0
